Date,Price,30Ravg,AIL Demand
06/27/2016 02,15.26,14.73,7898
06/27/2016 03,15.26,14.73,7794
06/27/2016 04,15.25,14.73,7722
06/27/2016 05,15.25,14.74,7718
06/27/2016 06,15.25,14.74,7687
06/27/2016 07,15.26,14.75,7994
06/27/2016 08,15.38,14.75,8505
06/27/2016 09,15.54,14.75,8942
06/27/2016 10,16.47,14.75,9229
06/27/2016 11,22.12,14.76,9515
06/27/2016 12,22.32,14.77,9682
06/27/2016 13,22.32,14.78,9733
06/27/2016 14,22.32,14.79,9775
06/27/2016 15,22.32,14.8,9807
06/27/2016 16,26.51,14.82,9830
06/27/2016 17,25.25,14.84,9808
06/27/2016 18,25.25,14.85,9775
06/27/2016 19,25.56,14.87,9630
06/27/2016 20,22.25,14.88,9538
06/27/2016 21,22.3,14.9,9423
06/27/2016 22,16.86,14.9,9206
06/27/2016 23,15.46,14.9,9011
06/27/2016 24,15.34,14.91,8689
06/28/2016 01,15.25,14.91,8320
06/28/2016 02,15.24,14.92,8121
06/28/2016 03,15.25,14.92,7992
06/28/2016 04,15.25,14.92,7909
06/28/2016 05,15.25,14.93,7852
06/28/2016 06,15.22,14.93,7838
06/28/2016 07,15.26,14.94,8152
06/28/2016 08,15.32,14.94,8722
06/28/2016 09,15.5,14.94,9204
06/28/2016 10,21.73,14.96,9519
06/28/2016 11,25.19,14.97,9736
06/28/2016 12,25.19,14.99,9887
06/28/2016 13,20.95,15,9935
06/28/2016 14,22.32,15.01,9987
06/28/2016 15,22.19,15.02,9935
06/28/2016 16,19.79,15.03,9834
06/28/2016 17,22.32,15.04,9831
06/28/2016 18,25.34,15.05,9814
06/28/2016 19,18.23,15.06,9602
06/28/2016 20,18.06,15.06,9495
06/28/2016 21,15.49,15.06,9331
06/28/2016 22,22.32,15.08,9155
06/28/2016 23,22.29,15.09,9007
06/28/2016 24,15.74,15.09,8674
06/29/2016 01,15.32,15.1,8329
06/29/2016 02,15.26,15.11,8138
06/29/2016 03,15.26,15.11,8000
06/29/2016 04,15.26,15.12,7919
06/29/2016 05,15.26,15.12,7923
06/29/2016 06,15.25,15.13,7906
06/29/2016 07,15.34,15.13,8180
06/29/2016 08,15.41,15.13,8746
06/29/2016 09,20.92,15.14,9235
06/29/2016 10,22.4,15.15,9530
06/29/2016 11,28.89,15.17,9792
06/29/2016 12,37.8,15.2,9919
06/29/2016 13,38.1,15.23,10002
06/29/2016 14,26.31,15.25,10014
06/29/2016 15,40.97,15.29,10028
06/29/2016 16,30.32,15.31,9992
06/29/2016 17,21.82,15.31,9994
06/29/2016 18,19.33,15.32,9963
06/29/2016 19,20.81,15.33,9847
06/29/2016 20,22.32,15.34,9716
06/29/2016 21,22.06,15.35,9542
06/29/2016 22,20.33,15.36,9353
06/29/2016 23,18.54,15.36,9202
06/29/2016 24,16.73,15.36,8871
06/30/2016 01,15.27,15.36,8459
06/30/2016 02,15.22,15.37,8260
06/30/2016 03,13.85,15.37,8103
06/30/2016 04,13.51,15.37,7948
06/30/2016 05,13.51,15.37,8008
06/30/2016 06,13.76,15.37,8049
06/30/2016 07,15.3,15.37,8353
06/30/2016 08,15.44,15.37,8882
06/30/2016 09,20.69,15.38,9247
06/30/2016 10,22.32,15.39,9520
06/30/2016 11,22.32,15.4,9687
06/30/2016 12,19.2,15.4,9818
06/30/2016 13,19.81,15.41,9880
06/30/2016 14,22.32,15.42,9924
06/30/2016 15,20,15.42,9867
06/30/2016 16,21.74,15.43,9734
06/30/2016 17,18.88,15.44,9641
06/30/2016 18,18.97,15.44,9547
06/30/2016 19,15.43,15.44,9282
06/30/2016 20,15.64,15.44,9090
06/30/2016 21,15.47,15.44,9026
06/30/2016 22,15.47,15.44,8906
06/30/2016 23,15.52,15.44,8865
06/30/2016 24,15.54,15.44,8566
07/01/2016 01,15.32,15.44,8260
07/01/2016 02,15.26,15.45,8082
07/01/2016 03,15.25,15.45,7977
07/01/2016 04,15.25,15.46,7895
07/01/2016 05,15.25,15.46,7874
07/01/2016 06,14.81,15.46,7801
07/01/2016 07,14.3,15.46,7812
07/01/2016 08,15.25,15.46,8001
07/01/2016 09,15.65,15.46,8268
07/01/2016 10,15.49,15.46,8581
07/01/2016 11,19.21,15.46,8865
07/01/2016 12,22.12,15.46,9009
07/01/2016 13,19.62,15.46,9046
07/01/2016 14,19.12,15.46,9089
07/01/2016 15,21.39,15.46,9117
07/01/2016 16,22.32,15.46,9152
07/01/2016 17,22.32,15.46,9213
07/01/2016 18,22.32,15.46,9162
07/01/2016 19,20.54,15.47,9061
07/01/2016 20,15.51,15.46,8948
07/01/2016 21,15.47,15.46,8848
07/01/2016 22,15.47,15.47,8827
07/01/2016 23,15.47,15.47,8808
07/01/2016 24,15.46,15.47,8575
07/02/2016 01,15.37,15.47,8312
07/02/2016 02,14.5,15.47,8073
07/02/2016 03,13.51,15.46,7863
07/02/2016 04,13.5,15.46,7822
07/02/2016 05,13.5,15.46,7799
07/02/2016 06,13.5,15.46,7727
07/02/2016 07,13.5,15.46,7691
07/02/2016 08,13.95,15.46,7950
07/02/2016 09,15.31,15.46,8321
07/02/2016 10,15.41,15.46,8667
07/02/2016 11,15.45,15.46,8894
07/02/2016 12,15.46,15.46,9033
07/02/2016 13,15.47,15.46,9131
07/02/2016 14,15.47,15.46,9172
07/02/2016 15,15.47,15.46,9159
07/02/2016 16,15.46,15.46,9179
07/02/2016 17,15.46,15.46,9164
07/02/2016 18,15.49,15.46,9147
07/02/2016 19,15.48,15.47,9108
07/02/2016 20,15.47,15.47,8986
07/02/2016 21,15.4,15.48,8840
07/02/2016 22,15.31,15.48,8690
07/02/2016 23,15.38,15.49,8730
07/02/2016 24,15.29,15.49,8561
07/03/2016 01,15.24,15.5,8258
07/03/2016 02,14.89,15.51,8024
07/03/2016 03,13.51,15.51,7877
07/03/2016 04,13.5,15.51,7824
07/03/2016 05,13.51,15.52,7772
07/03/2016 06,13.5,15.52,7669
07/03/2016 07,12.9,15.52,7619
07/03/2016 08,13.51,15.52,7785
07/03/2016 09,15.16,15.53,8154
07/03/2016 10,15.32,15.53,8486
07/03/2016 11,15.36,15.53,8706
07/03/2016 12,15.41,15.53,8793
07/03/2016 13,15.42,15.53,8767
07/03/2016 14,15.37,15.53,8717
07/03/2016 15,15.37,15.53,8745
07/03/2016 16,15.26,15.53,8774
07/03/2016 17,15.41,15.53,8888
07/03/2016 18,15.47,15.53,9009
07/03/2016 19,15.37,15.53,8970
07/03/2016 20,15.38,15.53,8788
07/03/2016 21,15.31,15.53,8628
07/03/2016 22,15.26,15.54,8537
07/03/2016 23,15.26,15.54,8508
07/03/2016 24,15.33,15.54,8268
07/04/2016 01,14.63,15.54,7983
07/04/2016 02,14.31,15.55,7881
07/04/2016 03,14.24,15.55,7794
07/04/2016 04,13.75,15.56,7804
07/04/2016 05,14.54,15.56,7808
07/04/2016 06,15.25,15.57,7846
07/04/2016 07,15.26,15.57,8049
07/04/2016 08,15.41,15.58,8509
07/04/2016 09,15.47,15.58,8903
07/04/2016 10,17.1,15.58,9203
07/04/2016 11,19.62,15.59,9412
07/04/2016 12,19.1,15.59,9552
07/04/2016 13,17.9,15.6,9586
07/04/2016 14,16.12,15.6,9552
07/04/2016 15,15.47,15.6,9548
07/04/2016 16,15.46,15.6,9503
07/04/2016 17,15.37,15.6,9426
07/04/2016 18,14.78,15.6,9275
07/04/2016 19,14.88,15.6,9105
07/04/2016 20,15.01,15.59,8977
07/04/2016 21,14.55,15.59,8819
07/04/2016 22,14.81,15.59,8676
07/04/2016 23,15.17,15.6,8574
07/04/2016 24,15.27,15.6,8287
07/05/2016 01,15.25,15.6,8090
07/05/2016 02,14.93,15.6,7969
07/05/2016 03,13.8,15.6,7822
07/05/2016 04,13.5,15.61,7761
07/05/2016 05,13.5,15.61,7770
07/05/2016 06,14.55,15.61,7846
07/05/2016 07,15.26,15.62,8120
07/05/2016 08,15.38,15.62,8564
07/05/2016 09,15.47,15.63,8890
07/05/2016 10,15.47,15.63,9099
07/05/2016 11,15.51,15.63,9242
07/05/2016 12,16.41,15.63,9351
07/05/2016 13,16.62,15.63,9442
07/05/2016 14,16.53,15.64,9486
07/05/2016 15,18.46,15.64,9496
07/05/2016 16,16.53,15.64,9517
07/05/2016 17,15.5,15.64,9483
07/05/2016 18,15.49,15.64,9398
07/05/2016 19,15.47,15.64,9190
07/05/2016 20,15.46,15.64,9069
07/05/2016 21,15.46,15.64,8979
07/05/2016 22,15.4,15.64,8880
07/05/2016 23,15.38,15.64,8849
07/05/2016 24,15.35,15.64,8607
07/06/2016 01,15.26,15.65,8315
07/06/2016 02,15.25,15.65,8149
07/06/2016 03,15.25,15.66,8024
07/06/2016 04,15.25,15.66,7964
07/06/2016 05,15.25,15.67,7962
07/06/2016 06,15.25,15.68,7980
07/06/2016 07,15.35,15.68,8212
07/06/2016 08,15.43,15.68,8647
07/06/2016 09,15.52,15.68,8989
07/06/2016 10,16.99,15.69,9159
07/06/2016 11,19.5,15.69,9287
07/06/2016 12,17.41,15.69,9364
07/06/2016 13,18.05,15.7,9350
07/06/2016 14,22.28,15.71,9440
07/06/2016 15,22.32,15.72,9483
07/06/2016 16,22.32,15.73,9516
07/06/2016 17,20.52,15.73,9426
07/06/2016 18,15.54,15.73,9379
07/06/2016 19,16.12,15.72,9247
07/06/2016 20,15.47,15.72,9194
07/06/2016 21,15.46,15.72,9093
07/06/2016 22,15.44,15.72,8951
07/06/2016 23,15.38,15.73,8856
07/06/2016 24,14.96,15.73,8558
07/07/2016 01,14.75,15.73,8302
07/07/2016 02,13.51,15.73,8073
07/07/2016 03,13.5,15.73,8002
07/07/2016 04,13.5,15.73,7981
07/07/2016 05,13.5,15.73,7984
07/07/2016 06,13.5,15.73,8011
07/07/2016 07,14.54,15.73,8246
07/07/2016 08,15.36,15.73,8616
07/07/2016 09,15.38,15.73,8911
07/07/2016 10,15.44,15.72,9169
07/07/2016 11,15.52,15.71,9366
07/07/2016 12,15.61,15.7,9485
07/07/2016 13,15.64,15.69,9516
07/07/2016 14,16.63,15.69,9544
07/07/2016 15,18.25,15.69,9577
07/07/2016 16,18.44,15.69,9624
07/07/2016 17,18.44,15.69,9653
07/07/2016 18,18.01,15.68,9654
07/07/2016 19,15.65,15.68,9452
07/07/2016 20,15.47,15.68,9286
07/07/2016 21,15.33,15.68,9064
07/07/2016 22,15.27,15.68,9044
07/07/2016 23,15.33,15.68,9034
07/07/2016 24,14.76,15.68,8720
07/08/2016 01,14.75,15.69,8433
07/08/2016 02,13.6,15.69,8218
07/08/2016 03,13.51,15.69,8079
07/08/2016 04,13.51,15.69,8033
07/08/2016 05,13.5,15.69,8025
07/08/2016 06,12.95,15.69,8063
07/08/2016 07,13.51,15.68,8320
07/08/2016 08,14.82,15.68,8747
07/08/2016 09,15.31,15.68,9027
07/08/2016 10,15.42,15.68,9298
07/08/2016 11,15.5,15.68,9499
07/08/2016 12,19.34,15.69,9622
07/08/2016 13,20.98,15.69,9684
07/08/2016 14,22.3,15.7,9735
07/08/2016 15,21.96,15.71,9724
07/08/2016 16,17.07,15.71,9672
07/08/2016 17,15.46,15.71,9686
07/08/2016 18,15.33,15.71,9592
07/08/2016 19,15.26,15.71,9393
07/08/2016 20,15.25,15.71,9261
07/08/2016 21,15.25,15.71,9081
07/08/2016 22,13.84,15.7,8933
07/08/2016 23,13.51,15.7,8877
07/08/2016 24,13.5,15.7,8593
07/09/2016 01,13.28,15.7,8300
07/09/2016 02,13.2,15.7,8151
07/09/2016 03,13.43,15.71,8004
07/09/2016 04,13.5,15.71,7949
07/09/2016 05,13.5,15.71,7930
07/09/2016 06,13.12,15.71,7809
07/09/2016 07,12.46,15.71,7835
07/09/2016 08,13.44,15.71,8042
07/09/2016 09,15.21,15.71,8354
07/09/2016 10,17.57,15.71,8692
07/09/2016 11,22.56,15.72,8925
07/09/2016 12,22.47,15.73,9074
07/09/2016 13,26.68,15.75,9231
07/09/2016 14,27.17,15.76,9215
07/09/2016 15,22.84,15.77,9215
07/09/2016 16,18.07,15.78,9151
07/09/2016 17,19.68,15.78,9214
07/09/2016 18,15.47,15.79,9148
07/09/2016 19,15.38,15.79,8977
07/09/2016 20,15.28,15.79,8803
07/09/2016 21,15.26,15.79,8707
07/09/2016 22,15.25,15.79,8629
07/09/2016 23,15.25,15.8,8632
07/09/2016 24,14.03,15.8,8395
07/10/2016 01,13.51,15.8,8167
07/10/2016 02,13.09,15.8,8010
07/10/2016 03,12.65,15.81,7895
07/10/2016 04,12.55,15.81,7786
07/10/2016 05,13.07,15.81,7781
07/10/2016 06,12.88,15.81,7741
07/10/2016 07,12.81,15.81,7704
07/10/2016 08,13.36,15.81,7832
07/10/2016 09,14.29,15.81,8119
07/10/2016 10,15.27,15.81,8456
07/10/2016 11,15.37,15.81,8674
07/10/2016 12,15.38,15.81,8834
07/10/2016 13,15.43,15.81,8959
07/10/2016 14,15.46,15.8,8992
07/10/2016 15,15.46,15.8,8953
07/10/2016 16,15.45,15.8,8989
07/10/2016 17,16.51,15.8,9073
07/10/2016 18,18.39,15.81,9137
07/10/2016 19,15.43,15.81,9075
07/10/2016 20,15.26,15.81,8949
07/10/2016 21,14.61,15.81,8861
07/10/2016 22,15.26,15.81,8802
07/10/2016 23,15.26,15.81,8773
07/10/2016 24,13.73,15.8,8452
07/11/2016 01,13.5,15.8,8161
07/11/2016 02,13,15.8,7964
07/11/2016 03,12.48,15.79,7868
07/11/2016 04,12.37,15.79,7822
07/11/2016 05,12.37,15.79,7836
07/11/2016 06,12.37,15.79,7944
07/11/2016 07,12.77,15.79,8237
07/11/2016 08,13.51,15.79,8643
07/11/2016 09,15.14,15.79,8987
07/11/2016 10,15.36,15.79,9222
07/11/2016 11,15.31,15.79,9376
07/11/2016 12,15.38,15.79,9505
07/11/2016 13,15.38,15.79,9566
07/11/2016 14,15.46,15.79,9664
07/11/2016 15,15.38,15.79,9586
07/11/2016 16,15.46,15.79,9578
07/11/2016 17,15.46,15.79,9649
07/11/2016 18,15.38,15.79,9628
07/11/2016 19,15.31,15.79,9438
07/11/2016 20,15.47,15.79,9293
07/11/2016 21,15.46,15.79,9154
07/11/2016 22,15.39,15.79,9042
07/11/2016 23,15.27,15.8,8928
07/11/2016 24,14.2,15.8,8622
07/12/2016 01,13.5,15.8,8314
07/12/2016 02,12.92,15.8,8094
07/12/2016 03,12.37,15.8,7998
07/12/2016 04,12.37,15.8,7951
07/12/2016 05,12.37,15.8,7920
07/12/2016 06,13.03,15.81,7974
07/12/2016 07,14.03,15.81,8195
07/12/2016 08,14.62,15.82,8636
07/12/2016 09,15.26,15.82,8955
07/12/2016 10,15.32,15.82,9251
07/12/2016 11,15.4,15.83,9404
07/12/2016 12,15.47,15.83,9494
07/12/2016 13,15.48,15.83,9589
07/12/2016 14,15.47,15.83,9637
07/12/2016 15,15.47,15.83,9601
07/12/2016 16,15.47,15.83,9523
07/12/2016 17,15.47,15.83,9516
07/12/2016 18,15.64,15.83,9470
07/12/2016 19,20.33,15.84,9299
07/12/2016 20,21.59,15.84,9209
07/12/2016 21,19.53,15.85,9134
07/12/2016 22,15.5,15.85,8993
07/12/2016 23,15.47,15.85,8917
07/12/2016 24,15.34,15.86,8488
07/13/2016 01,14.74,15.86,8191
07/13/2016 02,13.51,15.86,8062
07/13/2016 03,13.51,15.86,7904
07/13/2016 04,13.69,15.87,7910
07/13/2016 05,13.53,15.87,7912
07/13/2016 06,13.51,15.87,8004
07/13/2016 07,15.08,15.87,8335
07/13/2016 08,15.29,15.87,8700
07/13/2016 09,15.39,15.86,8972
07/13/2016 10,15.46,15.85,9230
07/13/2016 11,15.47,15.84,9394
07/13/2016 12,15.56,15.83,9532
07/13/2016 13,16.28,15.81,9559
07/13/2016 14,17.88,15.78,9568
07/13/2016 15,17.67,15.76,9559
07/13/2016 16,17.32,15.74,9588
07/13/2016 17,17.32,15.71,9591
07/13/2016 18,16.05,15.69,9542
07/13/2016 19,17.65,15.68,9329
07/13/2016 20,17.15,15.67,9188
07/13/2016 21,15.59,15.66,9125
07/13/2016 22,15.51,15.65,9024
07/13/2016 23,15.47,15.64,8931
07/13/2016 24,15.38,15.64,8618
07/14/2016 01,14.87,15.64,8279
07/14/2016 02,13.71,15.64,8077
07/14/2016 03,14.38,15.64,7976
07/14/2016 04,13.51,15.64,7945
07/14/2016 05,13.51,15.64,7916
07/14/2016 06,13.51,15.64,7922
07/14/2016 07,15.31,15.64,8189
07/14/2016 08,15.44,15.64,8599
07/14/2016 09,15.47,15.63,8929
07/14/2016 10,17.17,15.62,9150
07/14/2016 11,20.09,15.61,9256
07/14/2016 12,21.41,15.6,9380
07/14/2016 13,21.41,15.6,9399
07/14/2016 14,21.41,15.61,9487
07/14/2016 15,21.41,15.61,9486
07/14/2016 16,21.48,15.62,9544
07/14/2016 17,22.15,15.63,9529
07/14/2016 18,21.52,15.64,9473
07/14/2016 19,20.13,15.64,9298
07/14/2016 20,17.8,15.65,9186
07/14/2016 21,16.55,15.65,9088
07/14/2016 22,22.18,15.66,9046
07/14/2016 23,22.37,15.67,8958
07/14/2016 24,19.99,15.68,8617
07/15/2016 01,17.28,15.69,8328
07/15/2016 02,15.47,15.69,8136
07/15/2016 03,15.43,15.7,8009
07/15/2016 04,15.38,15.7,7958
07/15/2016 05,15.32,15.71,7966
07/15/2016 06,14.9,15.71,8002
07/15/2016 07,15.26,15.72,8194
07/15/2016 08,15.42,15.72,8608
07/15/2016 09,15.98,15.73,8963
07/15/2016 10,22.22,15.74,9210
07/15/2016 11,22.4,15.75,9348
07/15/2016 12,26.18,15.77,9450
07/15/2016 13,21.68,15.77,9472
07/15/2016 14,21.41,15.78,9493
07/15/2016 15,17.61,15.79,9404
07/15/2016 16,15.47,15.79,9379
07/15/2016 17,15.47,15.79,9326
07/15/2016 18,15.44,15.79,9283
07/15/2016 19,15.31,15.79,9088
07/15/2016 20,15.26,15.79,8964
07/15/2016 21,15.33,15.79,8869
07/15/2016 22,15.3,15.79,8751
07/15/2016 23,15.26,15.8,8658
07/15/2016 24,14.91,15.8,8403
07/16/2016 01,14.79,15.8,8158
07/16/2016 02,15.25,15.8,8012
07/16/2016 03,15.25,15.81,7896
07/16/2016 04,14.79,15.81,7848
07/16/2016 05,13.51,15.81,7846
07/16/2016 06,13.51,15.81,7789
07/16/2016 07,13.51,15.81,7770
07/16/2016 08,13.97,15.8,7954
07/16/2016 09,15.26,15.8,8232
07/16/2016 10,15.42,15.8,8582
07/16/2016 11,15.47,15.8,8802
07/16/2016 12,15.7,15.8,8928
07/16/2016 13,16.67,15.81,8956
07/16/2016 14,20.92,15.81,8912
07/16/2016 15,17.38,15.82,8868
07/16/2016 16,16.04,15.82,8910
07/16/2016 17,17.62,15.82,8897
07/16/2016 18,16.43,15.83,8920
07/16/2016 19,15.47,15.83,8892
07/16/2016 20,15.47,15.83,8779
07/16/2016 21,15.46,15.83,8666
07/16/2016 22,15.46,15.84,8627
07/16/2016 23,15.46,15.84,8649
07/16/2016 24,15.29,15.84,8408
07/17/2016 01,14.18,15.85,8146
07/17/2016 02,13.51,15.85,7969
07/17/2016 03,13.51,15.85,7853
07/17/2016 04,13.5,15.86,7755
07/17/2016 05,13.5,15.86,7728
07/17/2016 06,13.27,15.87,7647
07/17/2016 07,13.1,15.87,7590
07/17/2016 08,13.17,15.87,7778
07/17/2016 09,14.13,15.87,8089
07/17/2016 10,16.56,15.87,8373
07/17/2016 11,15.59,15.88,8636
07/17/2016 12,19.25,15.88,8797
07/17/2016 13,20.6,15.89,8884
07/17/2016 14,20.86,15.9,8916
07/17/2016 15,20.91,15.9,8919
07/17/2016 16,21.1,15.91,8974
07/17/2016 17,21.57,15.92,9066
07/17/2016 18,20.62,15.93,9133
07/17/2016 19,19.93,15.94,9023
07/17/2016 20,17.65,15.94,8891
07/17/2016 21,15.53,15.94,8830
07/17/2016 22,15.52,15.94,8794
07/17/2016 23,15.52,15.95,8746
07/17/2016 24,15.47,15.95,8438
07/18/2016 01,15.27,15.95,8157
07/18/2016 02,15.26,15.96,7996
07/18/2016 03,15.26,15.97,7903
07/18/2016 04,15.26,15.97,7879
07/18/2016 05,15.26,15.98,7910
07/18/2016 06,15.26,15.98,7929
07/18/2016 07,15.44,15.99,8183
07/18/2016 08,15.47,15.99,8651
07/18/2016 09,18.16,16,9030
07/18/2016 10,21.41,16.01,9333
07/18/2016 11,21.96,16.01,9565
07/18/2016 12,28.3,16.03,9691
07/18/2016 13,26.2,16.05,9740
07/18/2016 14,26.9,16.06,9738
07/18/2016 15,26.9,16.08,9761
07/18/2016 16,28.61,16.1,9764
07/18/2016 17,35.2,16.13,9783
07/18/2016 18,29.75,16.15,9734
07/18/2016 19,27.16,16.16,9501
07/18/2016 20,24.53,16.18,9358
07/18/2016 21,21.34,16.19,9181
07/18/2016 22,21.27,16.2,9083
07/18/2016 23,20.39,16.21,8876
07/18/2016 24,16.19,16.21,8513
07/19/2016 01,15.46,16.22,8254
07/19/2016 02,15.95,16.23,8095
07/19/2016 03,15.47,16.23,8001
07/19/2016 04,15.47,16.25,7950
07/19/2016 05,15.46,16.27,7932
07/19/2016 06,14.95,16.29,7922
07/19/2016 07,15.28,16.31,8107
07/19/2016 08,15.86,16.33,8570
07/19/2016 09,20.25,16.34,8960
07/19/2016 10,21.41,16.36,9229
07/19/2016 11,21.41,16.37,9465
07/19/2016 12,23.61,16.39,9637
07/19/2016 13,29.95,16.42,9715
07/19/2016 14,29.95,16.44,9750
07/19/2016 15,22.12,16.45,9748
07/19/2016 16,21.38,16.47,9761
07/19/2016 17,21.41,16.48,9790
07/19/2016 18,21.37,16.49,9782
07/19/2016 19,17.9,16.49,9615
07/19/2016 20,20.9,16.5,9519
07/19/2016 21,21.41,16.51,9467
07/19/2016 22,25.43,16.53,9313
07/19/2016 23,24.86,16.55,9195
07/19/2016 24,21.72,16.56,8839
07/20/2016 01,17.44,16.57,8503
07/20/2016 02,15.39,16.57,8180
07/20/2016 03,15.32,16.57,8043
07/20/2016 04,15.25,16.58,7952
07/20/2016 05,15.26,16.58,8014
07/20/2016 06,15.31,16.59,8189
07/20/2016 07,15.45,16.59,8475
07/20/2016 08,16.94,16.59,8919
07/20/2016 09,20.99,16.6,9209
07/20/2016 10,19.06,16.6,9436
07/20/2016 11,20.2,16.6,9527
07/20/2016 12,17.82,16.59,9638
07/20/2016 13,18.13,16.59,9706
07/20/2016 14,19.89,16.58,9769
07/20/2016 15,21.41,16.58,9747
07/20/2016 16,21.41,16.58,9762
07/20/2016 17,21.41,16.58,9702
07/20/2016 18,21.4,16.58,9647
07/20/2016 19,18.99,16.57,9498
07/20/2016 20,21.48,16.58,9392
07/20/2016 21,21.37,16.58,9204
07/20/2016 22,21.41,16.59,9035
07/20/2016 23,19.99,16.6,8940
07/20/2016 24,18.2,16.6,8629
07/21/2016 01,14.94,16.61,8313
07/21/2016 02,15.25,16.61,8090
07/21/2016 03,15.25,16.61,7961
07/21/2016 04,15.26,16.62,7889
07/21/2016 05,15.26,16.62,7873
07/21/2016 06,15.26,16.63,7967
07/21/2016 07,15.26,16.63,8191
07/21/2016 08,15.28,16.63,8596
07/21/2016 09,15.47,16.63,8960
07/21/2016 10,16.72,16.63,9194
07/21/2016 11,18.32,16.64,9375
07/21/2016 12,21.2,16.65,9573
07/21/2016 13,21.47,16.65,9714
07/21/2016 14,25.11,16.67,9753
07/21/2016 15,36.49,16.7,9781
07/21/2016 16,37.74,16.73,9816
07/21/2016 17,37.74,16.76,9832
07/21/2016 18,37.74,16.79,9825
07/21/2016 19,30.85,16.81,9685
07/21/2016 20,34.31,16.84,9590
07/21/2016 21,22.57,16.85,9401
07/21/2016 22,22.41,16.86,9267
07/21/2016 23,20.63,16.87,9146
07/21/2016 24,17.22,16.87,8802
07/22/2016 01,15.46,16.88,8472
07/22/2016 02,15.4,16.88,8282
07/22/2016 03,15.35,16.89,8141
07/22/2016 04,15.26,16.89,8053
07/22/2016 05,15.28,16.89,8060
07/22/2016 06,15.26,16.9,8106
07/22/2016 07,15.29,16.9,8280
07/22/2016 08,15.43,16.9,8773
07/22/2016 09,15.63,16.9,9155
07/22/2016 10,20.21,16.91,9464
07/22/2016 11,21.9,16.92,9658
07/22/2016 12,26.01,16.92,9753
07/22/2016 13,22.92,16.92,9788
07/22/2016 14,26,16.93,9831
07/22/2016 15,22.41,16.93,9786
07/22/2016 16,21.5,16.93,9701
07/22/2016 17,17.96,16.93,9637
07/22/2016 18,15.47,16.93,9541
07/22/2016 19,15.32,16.93,9296
07/22/2016 20,15.26,16.93,9186
07/22/2016 21,15.3,16.93,9146
07/22/2016 22,15.27,16.93,9055
07/22/2016 23,13.94,16.93,8957
07/22/2016 24,13.98,16.93,8644
07/23/2016 01,13.22,16.93,8308
07/23/2016 02,13.12,16.93,8066
07/23/2016 03,12.37,16.93,7944
07/23/2016 04,12.37,16.93,7905
07/23/2016 05,12.37,16.93,7917
07/23/2016 06,13.01,16.93,7837
07/23/2016 07,13.51,16.93,7793
07/23/2016 08,13.51,16.93,8022
07/23/2016 09,14.71,16.93,8377
07/23/2016 10,15.39,16.93,8735
07/23/2016 11,15.46,16.93,8986
07/23/2016 12,15.47,16.93,9130
07/23/2016 13,15.47,16.93,9165
07/23/2016 14,15.47,16.92,9142
07/23/2016 15,15.47,16.91,9112
07/23/2016 16,15.47,16.9,9143
07/23/2016 17,15.49,16.9,9226
07/23/2016 18,15.48,16.9,9213
07/23/2016 19,15.47,16.9,9145
07/23/2016 20,15.46,16.9,9034
07/23/2016 21,15.44,16.9,8911
07/23/2016 22,15.29,16.9,8842
07/23/2016 23,15.31,16.91,8833
07/23/2016 24,15.4,16.91,8636
07/24/2016 01,15.35,16.91,8363
07/24/2016 02,15.3,16.92,8141
07/24/2016 03,15.31,16.92,8052
07/24/2016 04,15.26,16.92,7940
07/24/2016 05,15.34,16.93,7893
07/24/2016 06,15.32,16.93,7789
07/24/2016 07,15.26,16.93,7751
07/24/2016 08,15.36,16.94,7946
07/24/2016 09,17.35,16.94,8282
07/24/2016 10,23.02,16.95,8627
07/24/2016 11,30.59,16.96,8894
07/24/2016 12,19.17,16.95,9065
07/24/2016 13,21.05,16.95,9175
07/24/2016 14,16.31,16.95,9184
07/24/2016 15,16.23,16.95,9243
07/24/2016 16,20.28,16.96,9347
07/24/2016 17,22.25,16.96,9504
07/24/2016 18,23.13,16.98,9498
07/24/2016 19,21.41,16.99,9478
07/24/2016 20,21.09,17,9336
07/24/2016 21,19.93,17.01,9273
07/24/2016 22,17.91,17.01,9170
07/24/2016 23,33.23,17.04,9094
07/24/2016 24,30.95,17.07,8760
07/25/2016 01,18.72,17.08,8465
07/25/2016 02,15.27,17.08,8290
07/25/2016 03,15.26,17.09,8124
07/25/2016 04,15.26,17.09,8109
07/25/2016 05,15.35,17.1,8109
07/25/2016 06,15.35,17.11,8197
07/25/2016 07,15.34,17.11,8402
07/25/2016 08,17.66,17.12,8793
07/25/2016 09,23.86,17.14,9240
07/25/2016 10,30.89,17.16,9535
07/25/2016 11,32.75,17.19,9751
07/25/2016 12,26.29,17.21,9826
07/25/2016 13,26.75,17.22,9903
07/25/2016 14,26.75,17.24,9976
07/25/2016 15,28.06,17.26,9985
07/25/2016 16,36.42,17.29,9980
07/25/2016 17,39.76,17.32,9962
07/25/2016 18,39.56,17.36,9933
07/25/2016 19,37.07,17.39,9854
07/25/2016 20,37.06,17.42,9761
07/25/2016 21,34.56,17.44,9629
07/25/2016 22,23.27,17.46,9460
07/25/2016 23,21.47,17.47,9313
07/25/2016 24,17.56,17.47,8938
07/26/2016 01,15.26,17.48,8562
07/26/2016 02,15.26,17.48,8349
07/26/2016 03,15.25,17.48,8209
07/26/2016 04,15.28,17.49,8185
